Marca,Modelo,Slogan,Tipo,Categoria,IVA Incluido,Version,Motor,Combustible,Transmision,Potencia,Torque,Traccion,Rendimiento,Autonomia,Puertas,Asientos,Airbags,Precio Lista,Bono Marca,Bono Financiamiento,Precio Final
Jetour,T2 PHEV,"Libertad, tecnología y seguridad",liviano,"SUV, Híbrido",SÍ,1.5T PHEV LIMITED,1.5T PHEV,Híbrido,Automática,375 HP,,4x2,,1000 km,,,6,36990000,0,2000000,34990000
Jetour,T2 PHEV,"Libertad, tecnología y seguridad",liviano,"SUV, Híbrido",SÍ,1.5T PHEV LIMITED MATE,1.5T PHEV,Híbrido,Automática,375 HP,,4x2,,1000 km,,,6,37490000,0,2000000,35490000
Soueast,S06,"SUV Urbano, Seguro y Tecnológico",liviano,SUV,SÍ,1.5T 6DCT LUX,1.5L Turbo,Gasolina,DCT / DSG,154 HP,,4x2,,,,5,6,17990000,2000000,1000000,14990000
Soueast,S06,"SUV Urbano, Seguro y Tecnológico",liviano,SUV,SÍ,1.6T 7DCT LUX,1.6L Turbo,Gasolina,DCT / DSG,194 HP,,4x2,,,,5,6,18990000,2000000,1000000,15990000
Soueast,S06,"SUV Urbano, Seguro y Tecnológico",liviano,SUV,SÍ,1.6T 7DCT LIMITED,1.6L Turbo,Gasolina,DCT / DSG,194 HP,,4x2,,,,5,6,20490000,2000000,1000000,17490000
Soueast,S06 PHEV,SUV Híbrido Enchufable,liviano,"SUV, Híbrido",SÍ,S06 PHEV LIMITED,1.5L Turbo,Híbrido,Automática,355 HP,,4x2,,1140 km,,5,6,26990000,3000000,2000000,21990000
Soueast,S07,SUV Familiar 7 pasajeros Espacioso y Tecnológico,liviano,SUV,SÍ,1.5T 6DCT,1.5L Turbo,Gasolina,DCT / DSG,154 HP,,4x2,,,,7,6,17990000,1000000,1000000,15990000
Soueast,S07,SUV Familiar 7 pasajeros Espacioso y Tecnológico,liviano,SUV,SÍ,1.6T 7DCT,1.6L Turbo,Gasolina,DCT / DSG,194 HP,,4x2,,,,7,6,19490000,1000000,1000000,17490000
Soueast,S09,SUV Familiar 7 pasajeros Espacioso y Tecnológico,liviano,SUV,SÍ,2.0T 7DCT,2.0L Turbo,Gasolina,DCT / DSG,255 HP,,4x2,,,,7,6,25990000,1500000,1500000,22990000
Kaiyi,KYX3,SUV joven y auténtico,liviano,SUV,SÍ,1.5L MT STD,1.5L,Gasolina,Mecánica,111 HP,143 Nm,4x2,13.9 km/l,,,5,2,12990000,3000000,1000000,8990000
Kaiyi,KYX3,SUV joven y auténtico,liviano,SUV,SÍ,1.5L MT LUX,1.5L,Gasolina,Mecánica,111 HP,143 Nm,4x2,13.6 km/l,,,5,2,13990000,3000000,1000000,9990000
Kaiyi,KYX3,SUV joven y auténtico,liviano,SUV,SÍ,1.5L CVT LUX,1.5L,Gasolina,CVT,111 HP,143 Nm,4x2,13.6 km/l,,,5,2,14990000,3700000,1000000,10290000
Kaiyi,KYX3 Pro,"SUV POTENTE, ESTABLE Y CONFIABLE",liviano,SUV,SÍ,1.5L Turbo CVT,1.5L Turbo,Gasolina,CVT,145 HP,230 Nm,4x2,12.9 km/l,,,5,4,15990000,3500000,1000000,11490000
Kaiyi,KYX7,"Moderno, Potente y Versatil",liviano,SUV,SÍ,1.6T 7DCT STD,1.6L Turbo,Gasolina,DCT / DSG,183 HP,275 Nm,4x2,12.9 km/l,,,7,4,19990000,3500000,1500000,14990000
Kaiyi,KYX7,"Moderno, Potente y Versatil",liviano,SUV,SÍ,1.6T 7DCT LUX,1.6L Turbo,Gasolina,DCT / DSG,183 HP,275 Nm,4x2,12.9 km/l,,,7,4,20990000,3500000,1500000,15990000
Kaiyi,KYX7,"Moderno, Potente y Versatil",liviano,SUV,SÍ,2.0T 7DCT LUX,2.0L Turbo,Gasolina,DCT / DSG,234 HP,375 Nm,4x2,11.5 km/l,,,7,6,22990000,4500000,1500000,16990000
Kaiyi,KYE5,EL PLACER DE CONDUCIR UN SEDÁN,liviano,Sedán,SÍ,1.5T MT LUX,1.5L Turbo,Gasolina,Mecánica,145 HP,230 Nm,4x2,13.5 km/l,,,5,2,14990000,5000000,1000000,8990000
Kaiyi,KYE5,EL PLACER DE CONDUCIR UN SEDÁN,liviano,Sedán,SÍ,1.5T CVT LUX,1.5L Turbo,Gasolina,CVT,145 HP,230 Nm,4x2,13.1 km/l,,,5,2,15690000,4700000,1000000,9990000
